Date,AAPL
18/06/2004,2.3507
21/06/2004,2.3093
22/06/2004,2.3571
23/06/2004,2.4071
24/06/2004,2.37
25/06/2004,2.4071
28/06/2004,2.3207
29/06/2004,2.3214
30/06/2004,2.3243
01/07/2004,2.3071
02/07/2004,2.22
05/07/2004,2.22
06/07/2004,2.2107
07/07/2004,2.1707
08/07/2004,2.1529
09/07/2004,2.145
12/07/2004,2.0814
13/07/2004,2.0871
14/07/2004,2.1129
15/07/2004,2.3521
16/07/2004,2.3
19/07/2004,2.2836
20/07/2004,2.3
21/07/2004,2.2586
22/07/2004,2.2629
23/07/2004,2.1929
26/07/2004,2.2329
27/07/2004,2.3164
28/07/2004,2.305
29/07/2004,2.3314
30/07/2004,2.31
02/08/2004,2.2557
03/08/2004,2.235
04/08/2004,2.2707
05/08/2004,2.2421
06/08/2004,2.1271
09/08/2004,2.1643
10/08/2004,2.2514
11/08/2004,2.215
12/08/2004,2.1693
13/08/2004,2.2029
16/08/2004,2.1986
17/08/2004,2.205
18/08/2004,2.2671
19/08/2004,2.1936
20/08/2004,2.2
23/08/2004,2.22
24/08/2004,2.2821
25/08/2004,2.3607
26/08/2004,2.4757
27/08/2004,2.4536
30/08/2004,2.4371
31/08/2004,2.4636
01/09/2004,2.5614
02/09/2004,2.5471
03/09/2004,2.5164
06/09/2004,2.5164
07/09/2004,2.5543
08/09/2004,2.5964
09/09/2004,2.55
10/09/2004,2.5621
13/09/2004,2.5421
14/09/2004,2.535
15/09/2004,2.5143
16/09/2004,2.5964
17/09/2004,2.6529
20/09/2004,2.6936
21/09/2004,2.715
22/09/2004,2.6371
23/09/2004,2.6621
24/09/2004,2.6636
27/09/2004,2.6807
28/09/2004,2.7171
29/09/2004,2.7629
30/09/2004,2.7679
01/10/2004,2.7621
04/10/2004,2.7707
05/10/2004,2.8121
06/10/2004,2.9029
07/10/2004,2.83
08/10/2004,2.79
11/10/2004,2.7564
12/10/2004,2.735
13/10/2004,2.8393
14/10/2004,3.2129
15/10/2004,3.25
18/10/2004,3.4107
19/10/2004,3.3871
20/10/2004,3.3907
21/10/2004,3.4243
22/10/2004,3.3864
25/10/2004,3.3964
26/10/2004,3.4264
27/10/2004,3.5929
28/10/2004,3.7279
29/10/2004,3.7429
01/11/2004,3.7464
02/11/2004,3.8214
03/11/2004,3.9507
04/11/2004,3.8893
05/11/2004,3.9086
08/11/2004,3.8843
09/11/2004,3.8607
10/11/2004,3.9107
11/11/2004,3.95
12/11/2004,3.9643
15/11/2004,3.9457
16/11/2004,3.9239
17/11/2004,3.9214
18/11/2004,3.9564
19/11/2004,3.9407
22/11/2004,4.3821
23/11/2004,4.3764
24/11/2004,4.575
25/11/2004,4.575
26/11/2004,4.6107
29/11/2004,4.8886
30/11/2004,4.7893
01/12/2004,4.8421
02/12/2004,4.6579
03/12/2004,4.4771
06/12/2004,4.6986
07/12/2004,4.4921
08/12/2004,4.52
09/12/2004,4.5707
10/12/2004,4.6536
13/12/2004,4.6364
14/12/2004,4.6636
15/12/2004,4.6614
16/12/2004,4.7569
17/12/2004,4.6421
20/12/2004,4.48
21/12/2004,4.5493
22/12/2004,4.5536
23/12/2004,4.5721
24/12/2004,4.5721
27/12/2004,4.5114
28/12/2004,4.5843
29/12/2004,4.6029
30/12/2004,4.6286
31/12/2004,4.6
03/01/2005,4.5207
04/01/2005,4.5671
05/01/2005,4.6071
06/01/2005,4.6107
07/01/2005,4.9464
10/01/2005,4.9257
11/01/2005,4.6114
12/01/2005,4.6757
13/01/2005,4.9857
14/01/2005,5.0143
17/01/2005,5.0143
18/01/2005,5.0464
19/01/2005,4.9914
20/01/2005,5.0329
21/01/2005,5.035
24/01/2005,5.0543
25/01/2005,5.1464
26/01/2005,5.1607
27/01/2005,5.1886
28/01/2005,5.2843
31/01/2005,5.4929
01/02/2005,5.5379
02/02/2005,5.6879
03/02/2005,5.5579
04/02/2005,5.6314
07/02/2005,5.6386
08/02/2005,5.7786
09/02/2005,5.6243
10/02/2005,5.5971
11/02/2005,5.8007
14/02/2005,6.045
15/02/2005,6.315
16/02/2005,6.4379
17/02/2005,6.2721
18/02/2005,6.2007
21/02/2005,6.2007
22/02/2005,6.0921
23/02/2005,6.3021
24/02/2005,6.3521
25/02/2005,6.3564
28/02/2005,6.4086
01/03/2005,6.3571
02/03/2005,6.303
03/03/2005,5.97
04/03/2005,6.1157
07/03/2005,6.1071
08/03/2005,5.79
09/03/2005,5.6214
10/03/2005,5.69
11/03/2005,5.7529
14/03/2005,5.76
15/03/2005,5.8514
16/03/2005,5.8829
17/03/2005,6.0357
18/03/2005,6.1371
21/03/2005,6.2429
22/03/2005,6.1186
23/03/2005,6.0786
24/03/2005,6.0714
25/03/2005,6.0714
28/03/2005,6.0757
29/03/2005,5.9643
30/03/2005,6.1143
31/03/2005,5.9529
01/04/2005,5.8414
04/04/2005,5.87
05/04/2005,5.9843
06/04/2005,6.0471
07/04/2005,6.2229
08/04/2005,6.2486
11/04/2005,5.9886
12/04/2005,6.0943
13/04/2005,5.8629
14/04/2005,5.3229
15/04/2005,5.05
18/04/2005,5.0886
19/04/2005,5.2986
20/04/2005,5.0729
21/04/2005,5.3114
22/04/2005,5.0714
25/04/2005,5.2829
26/04/2005,5.17
27/04/2005,5.1357
28/04/2005,5.0771
29/04/2005,5.1514
02/05/2005,5.2043
03/05/2005,5.1729
04/05/2005,5.3071
05/05/2005,5.24
06/05/2005,5.32
09/05/2005,5.2814
10/05/2005,5.2029
11/05/2005,5.0871
12/05/2005,4.8757
13/05/2005,4.9671
16/05/2005,5.0786
17/05/2005,5.0514
18/05/2005,5.12
19/05/2005,5.3643
20/05/2005,5.3643
23/05/2005,5.68
24/05/2005,5.6714
25/05/2005,5.6829
26/05/2005,5.82
27/05/2005,5.7943
30/05/2005,5.7943
31/05/2005,5.68
01/06/2005,5.7571
02/06/2005,5.72
03/06/2005,5.4629
06/06/2005,5.4171
07/06/2005,5.22
08/06/2005,5.2743
09/06/2005,5.3786
10/06/2005,5.1157
13/06/2005,5.1286
14/06/2005,5.1429
15/06/2005,5.3043
16/06/2005,5.4257
17/06/2005,5.4729
20/06/2005,5.3729
21/06/2005,5.4086
22/06/2005,5.5071
23/06/2005,5.5557
24/06/2005,5.3943
27/06/2005,5.3
28/06/2005,5.33
29/06/2005,5.1957
30/06/2005,5.2586
01/07/2005,5.2143
04/07/2005,5.2143
05/07/2005,5.4257
06/07/2005,5.3414
07/07/2005,5.3757
08/07/2005,5.4643
11/07/2005,5.4429
12/07/2005,5.4629
13/07/2005,5.4786
14/07/2005,5.8214
15/07/2005,5.9357
18/07/2005,5.9271
19/07/2005,6.17
20/07/2005,6.2329
21/07/2005,6.1843
22/07/2005,6.2857
25/07/2005,6.2586
26/07/2005,6.2329
27/07/2005,6.2843
28/07/2005,6.2571
29/07/2005,6.0929
01/08/2005,6.1071
02/08/2005,6.17
03/08/2005,6.1743
04/08/2005,6.1014
05/08/2005,6.1414
08/08/2005,6.0929
09/08/2005,6.26
10/08/2005,6.1971
11/08/2005,6.2857
12/08/2005,6.5857
15/08/2005,6.8114
16/08/2005,6.6071
17/08/2005,6.7357
18/08/2005,6.6143
19/08/2005,6.5471
22/08/2005,6.5529
23/08/2005,6.5343
24/08/2005,6.5386
25/08/2005,6.58
26/08/2005,6.5343
29/08/2005,6.5486
30/08/2005,6.6529
31/08/2005,6.6986
01/09/2005,6.6086
02/09/2005,6.6029
05/09/2005,6.6029
06/09/2005,6.9714
07/09/2005,6.9543
08/09/2005,7.1114
09/09/2005,7.33
12/09/2005,7.3429
13/09/2005,7.26
14/09/2005,7.0871
15/09/2005,7.1243
16/09/2005,7.3157
19/09/2005,7.52
20/09/2005,7.5986
21/09/2005,7.4443
22/09/2005,7.4143
23/09/2005,7.6
26/09/2005,7.6914
27/09/2005,7.6343
28/09/2005,7.2971
29/09/2005,7.4771
30/09/2005,7.6586
03/10/2005,7.7771
04/10/2005,7.6786
05/10/2005,7.54
06/10/2005,7.3857
07/10/2005,7.3286
10/10/2005,7.1957
11/10/2005,7.37
12/10/2005,7.0357
13/10/2005,7.6771
14/10/2005,7.7143
17/10/2005,7.6343
18/10/2005,7.4586
19/10/2005,7.8486
20/10/2005,8.02
21/10/2005,7.9514
24/10/2005,8.1129
25/10/2005,8.0143
26/10/2005,8.1471
27/10/2005,7.9157
28/10/2005,7.7814
31/10/2005,8.2271
01/11/2005,8.2143
02/11/2005,8.5643
03/11/2005,8.8357
04/11/2005,8.7357
07/11/2005,8.6043
08/11/2005,8.5571
09/11/2005,8.5871
10/11/2005,8.74
11/11/2005,8.7914
14/11/2005,8.7786
15/11/2005,8.8971
16/11/2005,9.2786
17/11/2005,9.2171
18/11/2005,9.2229
21/11/2005,9.28
22/11/2005,9.5029
23/11/2005,9.5871
24/11/2005,9.5871
25/11/2005,9.9057
28/11/2005,9.9514
29/11/2005,9.7286
30/11/2005,9.6886
01/12/2005,10.2286
02/12/2005,10.3757
05/12/2005,10.26
06/12/2005,10.5786
07/12/2005,10.5643
08/12/2005,10.5829
09/12/2005,10.6186
12/12/2005,10.7014
13/12/2005,10.7114
14/12/2005,10.2871
15/12/2005,10.3114
16/12/2005,10.1586
19/12/2005,10.1971
20/12/2005,10.3014
21/12/2005,10.5
22/12/2005,10.5743
23/12/2005,10.4786
26/12/2005,10.4786
27/12/2005,10.6043
28/12/2005,10.51
29/12/2005,10.2071
30/12/2005,10.27
02/01/2006,10.27
03/01/2006,10.6786
04/01/2006,10.71
05/01/2006,10.6257
06/01/2006,10.9
09/01/2006,10.8643
10/01/2006,11.5514
11/01/2006,11.9857
12/01/2006,12.0416
13/01/2006,12.2271
16/01/2006,12.2271
17/01/2006,12.1014
18/01/2006,11.7843
19/01/2006,11.2907
20/01/2006,10.8699
23/01/2006,11.0957
24/01/2006,10.8629
25/01/2006,10.6
26/01/2006,10.3329
27/01/2006,10.29
30/01/2006,10.7143
31/01/2006,10.7871
01/02/2006,10.7743
02/02/2006,10.3
03/02/2006,10.2639
06/02/2006,9.6143
07/02/2006,9.6571
08/02/2006,9.83
09/02/2006,9.2786
10/02/2006,9.6157
13/02/2006,9.2443
14/02/2006,9.6636
15/02/2006,9.8886
16/02/2006,10.0814
17/02/2006,10.0414
20/02/2006,10.0414
21/02/2006,9.8686
22/02/2006,10.1886
23/02/2006,10.25
24/02/2006,10.2086
27/02/2006,10.1414
28/02/2006,9.7843
01/03/2006,9.8714
02/03/2006,9.9443
03/03/2006,9.6743
06/03/2006,9.3543
07/03/2006,9.4729
08/03/2006,9.38
09/03/2006,9.1329
10/03/2006,9.0271
13/03/2006,9.3829
14/03/2006,9.6171
15/03/2006,9.4614
16/03/2006,9.1871
17/03/2006,9.2371
20/03/2006,9.1414
21/03/2006,8.83
22/03/2006,8.81
23/03/2006,8.5943
24/03/2006,8.5657
27/03/2006,8.5014
28/03/2006,8.3871
29/03/2006,8.9043
30/03/2006,8.9643
31/03/2006,8.96
03/04/2006,8.95
04/04/2006,8.7386
05/04/2006,9.6014
06/04/2006,10.1771
07/04/2006,9.97
10/04/2006,9.81
11/04/2006,9.7129
12/04/2006,9.53
13/04/2006,9.4956
14/04/2006,9.4956
17/04/2006,9.2587
18/04/2006,9.46
19/04/2006,9.3786
20/04/2006,9.6614
21/04/2006,9.5771
24/04/2006,9.3929
25/04/2006,9.4529
26/04/2006,9.7357
27/04/2006,9.9086
28/04/2006,10.0557
01/05/2006,9.9429
02/05/2006,10.2314
03/05/2006,10.1629
04/05/2006,10.1614
05/05/2006,10.27
08/05/2006,10.27
09/05/2006,10.1471
10/05/2006,10.0857
11/05/2006,9.7357
12/05/2006,9.6714
15/05/2006,9.6843
16/05/2006,9.2829
17/05/2006,9.3229
18/05/2006,9.0257
19/05/2006,9.2157
22/05/2006,9.0543
23/05/2006,9.0214
24/05/2006,9.0486
25/05/2006,9.19
26/05/2006,9.0784
29/05/2006,9.0784
30/05/2006,8.7457
31/05/2006,8.5386
01/06/2006,8.8814
02/06/2006,8.8086
05/06/2006,8.5714
06/06/2006,8.5319
07/06/2006,8.3664
08/06/2006,8.68
09/06/2006,8.4629
12/06/2006,8.1429
13/06/2006,8.3329
14/06/2006,8.23
15/06/2006,8.4829
16/06/2006,8.2229
19/06/2006,8.1714
20/06/2006,8.21
21/06/2006,8.2657
22/06/2006,8.5114
23/06/2006,8.4043
26/06/2006,8.4271
27/06/2006,8.2043
28/06/2006,8.0029
29/06/2006,8.4243
30/06/2006,8.1814
03/07/2006,8.2786
04/07/2006,8.2786
05/07/2006,8.1431
06/07/2006,7.9671
07/07/2006,7.9143
10/07/2006,7.8571
11/07/2006,7.95
12/07/2006,7.5657
13/07/2006,7.4643
14/07/2006,7.2386
17/07/2006,7.4814
18/07/2006,7.5571
19/07/2006,7.7286
20/07/2006,8.6429
21/07/2006,8.6743
24/07/2006,8.7743
25/07/2006,8.8469
26/07/2006,9.1243
27/07/2006,9.0571
28/07/2006,9.37
31/07/2006,9.7086
01/08/2006,9.5971
02/08/2006,9.7371
03/08/2006,9.9414
04/08/2006,9.7571
07/08/2006,9.6014
08/08/2006,9.2543
09/08/2006,9.0843
10/08/2006,9.1529
11/08/2006,9.0929
14/08/2006,9.1343
15/08/2006,9.4929
16/08/2006,9.7114
17/08/2006,9.6557
18/08/2006,9.7014
21/08/2006,9.5086
22/08/2006,9.66
23/08/2006,9.6157
24/08/2006,9.6871
25/08/2006,9.8214
28/08/2006,9.5686
29/08/2006,9.4971
30/08/2006,9.5657
31/08/2006,9.6929
01/09/2006,9.7686
04/09/2006,9.7686
05/09/2006,10.2114
06/09/2006,10.0043
07/09/2006,10.4
08/09/2006,10.36
11/09/2006,10.3571
12/09/2006,10.3757
13/09/2006,10.6
14/09/2006,10.5957
15/09/2006,10.5857
18/09/2006,10.5557
19/09/2006,10.5386
20/09/2006,10.7514
21/09/2006,10.6643
22/09/2006,10.4286
25/09/2006,10.8214
26/09/2006,11.0871
27/09/2006,10.9157
28/09/2006,11.0014
29/09/2006,10.9971
02/10/2006,10.6943
03/10/2006,10.5829
04/10/2006,10.7686
05/10/2006,10.69
06/10/2006,10.6029
09/10/2006,10.6614
10/10/2006,10.5443
11/10/2006,10.4614
12/10/2006,10.7514
13/10/2006,10.7171
16/10/2006,10.7714
17/10/2006,10.6129
18/10/2006,10.6471
19/10/2006,11.2843
20/10/2006,11.4214
23/10/2006,11.6371
24/10/2006,11.5786
25/10/2006,11.6686
26/10/2006,11.7414
27/10/2006,11.4871
30/10/2006,11.4886
31/10/2006,11.5829
01/11/2006,11.3086
02/11/2006,11.2829
03/11/2006,11.1843
06/11/2006,11.3871
07/11/2006,11.5014
08/11/2006,11.7786
09/11/2006,11.9057
10/11/2006,11.8743
13/11/2006,12.05
14/11/2006,12.1429
15/11/2006,12.0071
16/11/2006,12.23
17/11/2006,12.2643
20/11/2006,12.3529
21/11/2006,12.6571
22/11/2006,12.9014
23/11/2006,12.9014
24/11/2006,13.09
27/11/2006,12.7914
28/11/2006,13.1157
29/11/2006,13.1143
30/11/2006,13.0943
01/12/2006,13.0457
04/12/2006,13.0171
05/12/2006,13.0386
06/12/2006,12.8329
07/12/2006,12.4343
08/12/2006,12.6086
11/12/2006,12.6786
12/12/2006,12.3057
13/12/2006,12.7214
14/12/2006,12.65
15/12/2006,12.5314
18/12/2006,12.21
19/12/2006,12.33
20/12/2006,12.1086
21/12/2006,11.8429
22/12/2006,11.7429
25/12/2006,11.7429
26/12/2006,11.6443
27/12/2006,11.6457
28/12/2006,11.5529
29/12/2006,12.12
01/01/2007,12.12
02/01/2007,12.12
03/01/2007,11.9714
04/01/2007,12.2371
05/01/2007,12.15
08/01/2007,12.21
09/01/2007,13.2243
10/01/2007,13.8571
11/01/2007,13.6857
12/01/2007,13.5171
15/01/2007,13.5171
16/01/2007,13.8714
17/01/2007,13.5643
18/01/2007,12.7243
19/01/2007,12.6429
22/01/2007,12.3986
23/01/2007,12.2429
24/01/2007,12.3857
25/01/2007,12.3214
26/01/2007,12.1971
29/01/2007,12.2771
30/01/2007,12.2214
31/01/2007,12.2471
01/02/2007,12.1057
02/02/2007,12.1071
05/02/2007,11.9914
06/02/2007,12.0214
07/02/2007,12.3071
08/02/2007,12.3114
09/02/2007,11.8957
12/02/2007,12.1257
13/02/2007,12.09
14/02/2007,12.1857
15/02/2007,12.1729
16/02/2007,12.1186
19/02/2007,12.1186
20/02/2007,12.2714
21/02/2007,12.7429
22/02/2007,12.7871
23/02/2007,12.7243
26/02/2007,12.6643
27/02/2007,11.99
28/02/2007,12.0871
01/03/2007,12.4371
02/03/2007,12.2014
05/03/2007,12.3314
06/03/2007,12.5986
07/03/2007,12.5314
08/03/2007,12.5714
09/03/2007,12.5671
12/03/2007,12.8386
13/03/2007,12.6286
14/03/2007,12.8571
15/03/2007,12.7957
16/03/2007,12.7986
19/03/2007,13.0186
20/03/2007,13.0686
21/03/2007,13.41
22/03/2007,13.4229
23/03/2007,13.36
26/03/2007,13.6929
27/03/2007,13.6371
28/03/2007,13.32
29/03/2007,13.3929
30/03/2007,13.2729
02/04/2007,13.3786
03/04/2007,13.5
04/04/2007,13.4671
05/04/2007,13.5257
06/04/2007,13.5257
09/04/2007,13.3786
10/04/2007,13.4643
11/04/2007,13.2271
12/04/2007,13.17
13/04/2007,12.8914
16/04/2007,13.0614
17/04/2007,12.9071
18/04/2007,12.9143
19/04/2007,12.8957
20/04/2007,12.9957
23/04/2007,13.3586
24/04/2007,13.32
25/04/2007,13.6211
26/04/2007,14.12
27/04/2007,14.2743
30/04/2007,14.2571
01/05/2007,14.21
02/05/2007,14.3414
03/05/2007,14.3429
04/05/2007,14.4014
07/05/2007,14.8457
08/05/2007,15.0086
09/05/2007,15.2686
10/05/2007,15.3343
11/05/2007,15.5343
14/05/2007,15.6229
15/05/2007,15.36
16/05/2007,15.3343
17/05/2007,15.6343
18/05/2007,15.7171
21/05/2007,15.9971
22/05/2007,16.22
23/05/2007,16.1271
24/05/2007,15.8129
25/05/2007,16.2314
28/05/2007,16.2314
29/05/2007,16.3357
30/05/2007,16.9671
31/05/2007,17.313
01/06/2007,16.9143
04/06/2007,17.3328
05/06/2007,17.5243
06/06/2007,17.6628
07/06/2007,17.7241
08/06/2007,17.7843
11/06/2007,17.17
12/06/2007,17.1971
13/06/2007,16.7857
14/06/2007,16.9643
15/06/2007,17.2143
18/06/2007,17.87
19/06/2007,17.6657
20/06/2007,17.3643
21/06/2007,17.7
22/06/2007,17.5714
25/06/2007,17.4771
26/06/2007,17.0928
27/06/2007,17.4128
28/06/2007,17.2228
29/06/2007,17.4343
02/07/2007,17.3228
03/07/2007,18.1671
04/07/2007,18.1671
05/07/2007,18.9643
06/07/2007,18.9
09/07/2007,18.6186
10/07/2007,18.9071
11/07/2007,18.9128
12/07/2007,19.1528
13/07/2007,19.6757
16/07/2007,19.7286
17/07/2007,19.8443
18/07/2007,19.7314
19/07/2007,20
20/07/2007,20.5357
23/07/2007,20.5286
24/07/2007,19.27
25/07/2007,19.6086
26/07/2007,20.8571
27/07/2007,20.55
30/07/2007,20.2043
31/07/2007,18.8228
01/08/2007,19.2857
02/08/2007,19.4986
03/08/2007,18.8357
06/08/2007,19.3214
07/08/2007,19.29
08/08/2007,19.1443
09/08/2007,18.0557
10/08/2007,17.8571
13/08/2007,18.2557
14/08/2007,17.7186
15/08/2007,17.1286
16/08/2007,16.7214
17/08/2007,17.4371
20/08/2007,17.46
21/08/2007,18.2243
22/08/2007,18.93
23/08/2007,18.7243
24/08/2007,19.3286
27/08/2007,18.8929
28/08/2007,18.1171
29/08/2007,19.1543
30/08/2007,19.4643
31/08/2007,19.7829
03/09/2007,19.7829
04/09/2007,20.5943
05/09/2007,19.5371
06/09/2007,19.2871
07/09/2007,18.8243
10/09/2007,19.53
11/09/2007,19.3557
12/09/2007,19.55
13/09/2007,19.6
14/09/2007,19.83
17/09/2007,19.7728
18/09/2007,20.1314
19/09/2007,20.11
20/09/2007,20.0443
21/09/2007,20.5928
24/09/2007,21.1828
25/09/2007,21.8828
26/09/2007,21.8243
27/09/2007,22.0714
28/09/2007,21.9243
01/10/2007,22.3341
02/10/2007,22.6357
03/10/2007,22.56
04/10/2007,22.32
05/10/2007,23.0643
08/10/2007,23.9871
09/10/2007,23.98
10/10/2007,23.8271
11/10/2007,23.1757
12/10/2007,23.8934
15/10/2007,23.8543
16/10/2007,24.2257
17/10/2007,24.6786
18/10/2007,24.7857
19/10/2007,24.3457
22/10/2007,24.9086
23/10/2007,26.5943
24/10/2007,26.5614
25/10/2007,26.1114
26/10/2007,26.3857
29/10/2007,26.4414
30/10/2007,26.7143
31/10/2007,27.1357
01/11/2007,26.7771
02/11/2007,26.8386
05/11/2007,26.5971
06/11/2007,27.3986
07/11/2007,26.6143
08/11/2007,25.0666
09/11/2007,23.6243
12/11/2007,21.9657
13/11/2007,24.28
14/11/2007,23.73
15/11/2007,23.4714
16/11/2007,23.77
19/11/2007,23.4214
20/11/2007,24.1214
21/11/2007,24.0657
22/11/2007,24.0657
23/11/2007,24.5057
26/11/2007,24.6488
27/11/2007,24.9729
28/11/2007,25.7457
29/11/2007,26.3271
30/11/2007,26.0314
03/12/2007,25.5514
04/12/2007,25.6871
05/12/2007,26.5
06/12/2007,27.1361
07/12/2007,27.7571
10/12/2007,27.7443
11/12/2007,26.9343
12/12/2007,27.2657
13/12/2007,27.4043
14/12/2007,27.1986
17/12/2007,26.3428
18/12/2007,26.14
19/12/2007,26.16
20/12/2007,26.7443
21/12/2007,27.7014
24/12/2007,28.4
25/12/2007,28.4
26/12/2007,28.4214
27/12/2007,28.3671
28/12/2007,28.5471
31/12/2007,28.2971
01/01/2008,28.2971
02/01/2008,27.8343
03/01/2008,27.8471
04/01/2008,25.7214
07/01/2008,25.3771
08/01/2008,24.4643
09/01/2008,25.6286
10/01/2008,25.4314
11/01/2008,24.67
14/01/2008,25.54
15/01/2008,24.1486
16/01/2008,22.8057
17/01/2008,22.9843
18/01/2008,23.0514
21/01/2008,23.0514
22/01/2008,22.2343
23/01/2008,19.8674
24/01/2008,19.3714
25/01/2008,18.5728
28/01/2008,18.5728
29/01/2008,18.7914
30/01/2008,18.8828
31/01/2008,19.3371
01/02/2008,19.1071
04/02/2008,18.8071
05/02/2008,18.48
06/02/2008,17.4286
07/02/2008,17.32
08/02/2008,17.9257
11/02/2008,18.4928
12/02/2008,17.8371
13/02/2008,18.4857
14/02/2008,18.2086
15/02/2008,17.8043
18/02/2008,17.8043
19/02/2008,17.4543
20/02/2008,17.6886
21/02/2008,17.3628
22/02/2008,17.0657
25/02/2008,17.1057
26/02/2008,17.0214
27/02/2008,17.5657
28/02/2008,18.5586
29/02/2008,17.86
03/03/2008,17.39
04/03/2008,17.8028
05/03/2008,17.7843
06/03/2008,17.2757
07/03/2008,17.4643
10/03/2008,17.0986
11/03/2008,18.1928
12/03/2008,18.0043
13/03/2008,18.2771
14/03/2008,18.0871
17/03/2008,18.1043
18/03/2008,18.9743
19/03/2008,18.5243
20/03/2008,19.0386
21/03/2008,19.0386
24/03/2008,19.9328
25/03/2008,20.14
26/03/2008,20.7228
27/03/2008,20.0357
28/03/2008,20.43
31/03/2008,20.5
01/04/2008,21.3614
02/04/2008,21.07
03/04/2008,21.6586
04/04/2008,21.8686
07/04/2008,22.27
08/04/2008,21.8343
09/04/2008,21.6343
10/04/2008,22.0786
11/04/2008,21.02
14/04/2008,21.1114
15/04/2008,21.1971
16/04/2008,21.9571
17/04/2008,22.07
18/04/2008,23.0057
21/04/2008,24.0228
22/04/2008,22.8857
23/04/2008,23.27
24/04/2008,24.1343
25/04/2008,24.2471
28/04/2008,24.6057
29/04/2008,25.0071
30/04/2008,24.85
01/05/2008,25.7143
02/05/2008,25.8486
05/05/2008,26.39
06/05/2008,26.6657
07/05/2008,26.0843
08/05/2008,26.4371
09/05/2008,26.2071
12/05/2008,26.88
13/05/2008,27.1371
14/05/2008,26.6086
15/05/2008,27.1043
16/05/2008,26.8028
19/05/2008,26.2286
20/05/2008,26.5571
21/05/2008,25.4557
22/05/2008,25.2928
23/05/2008,25.8814
26/05/2008,25.8814
27/05/2008,26.6328
28/05/2008,26.7157
29/05/2008,26.67
30/05/2008,26.9643
02/06/2008,26.5857
03/06/2008,26.4814
04/06/2008,26.4557
05/06/2008,27.0614
06/06/2008,26.52
09/06/2008,25.9443
10/06/2008,26.52
11/06/2008,25.83
12/06/2008,24.7514
13/06/2008,24.6243
16/06/2008,25.2628
17/06/2008,25.9186
18/06/2008,25.5357
19/06/2008,25.8428
20/06/2008,25.0386
23/06/2008,24.7371
24/06/2008,24.75
25/06/2008,25.3414
26/06/2008,24.0371
27/06/2008,24.2986
30/06/2008,23.92
01/07/2008,24.9543
02/07/2008,24.0257
03/07/2008,24.3028
04/07/2008,24.3028
07/07/2008,25.0228
08/07/2008,25.65
09/07/2008,24.8929
10/07/2008,25.2328
11/07/2008,24.6543
14/07/2008,24.84
15/07/2008,24.2343
16/07/2008,24.6871
17/07/2008,24.5443
18/07/2008,23.5928
21/07/2008,23.7557
22/07/2008,23.1457
23/07/2008,23.7514
24/07/2008,22.7186
25/07/2008,23.16
28/07/2008,22.0571
29/07/2008,22.44
30/07/2008,22.84
31/07/2008,22.7071
01/08/2008,22.38
04/08/2008,21.89
05/08/2008,22.9486
06/08/2008,23.4557
07/08/2008,23.3671
08/08/2008,24.2214
11/08/2008,24.7943
12/08/2008,25.2471
13/08/2008,25.6143
14/08/2008,25.6171
15/08/2008,25.1057
18/08/2008,25.0557
19/08/2008,24.79
20/08/2008,25.12
21/08/2008,24.8986
22/08/2008,25.2557
25/08/2008,24.65
26/08/2008,24.8057
27/08/2008,24.9529
28/08/2008,24.82
29/08/2008,24.2186
01/09/2008,24.2186
02/09/2008,23.7414
03/09/2008,23.8514
04/09/2008,23.0314
05/09/2008,22.8828
08/09/2008,22.56
09/09/2008,21.6686
10/09/2008,21.6586
11/09/2008,21.8071
12/09/2008,21.2771
15/09/2008,20.0514
16/09/2008,19.9828
17/09/2008,18.2614
18/09/2008,19.1557
19/09/2008,20.13
22/09/2008,18.7214
23/09/2008,18.12
24/09/2008,18.3871
25/09/2008,18.8471
26/09/2008,18.32
29/09/2008,15.0371
30/09/2008,16.2371
01/10/2008,15.5886
02/10/2008,14.3
03/10/2008,13.8671
06/10/2008,14.02
07/10/2008,12.7371
08/10/2008,12.8271
09/10/2008,12.6771
10/10/2008,13.8286
13/10/2008,15.7514
14/10/2008,14.8686
15/10/2008,13.9929
16/10/2008,14.5557
17/10/2008,13.9143
20/10/2008,14.0629
21/10/2008,13.07
22/10/2008,13.8386
23/10/2008,14.0329
24/10/2008,13.7686
27/10/2008,13.1557
28/10/2008,14.2729
29/10/2008,14.9357
30/10/2008,15.8629
31/10/2008,15.37
03/11/2008,15.28
04/11/2008,15.8557
05/11/2008,14.7571
06/11/2008,14.1571
07/11/2008,14.0343
10/11/2008,13.6971
11/11/2008,13.5386
12/11/2008,12.8743
13/11/2008,13.7771
14/11/2008,12.8914
17/11/2008,12.5914
18/11/2008,12.8443
19/11/2008,12.3271
20/11/2008,11.4986
21/11/2008,11.7971
24/11/2008,13.2786
25/11/2008,12.9714
26/11/2008,13.5714
27/11/2008,13.5714
28/11/2008,13.2386
01/12/2008,12.7043
02/12/2008,13.21
03/12/2008,13.7
04/12/2008,13.0586
05/12/2008,13.4286
08/12/2008,14.2457
09/12/2008,14.2943
10/12/2008,14.03
11/12/2008,13.5714
12/12/2008,14.0386
15/12/2008,13.5357
16/12/2008,13.6329
17/12/2008,12.7371
18/12/2008,12.7757
19/12/2008,12.8571
22/12/2008,12.2486
23/12/2008,12.34
24/12/2008,12.1486
25/12/2008,12.1486
26/12/2008,12.2586
29/12/2008,12.3729
